SettlementDate,SettlementPeriod,StartTime,CreatedDateTime,SystemSellPrice,SystemBuyPrice,BsadDefaulted,PriceDerivationCode,ReserveScarcityPrice,NetImbalanceVolume,SellPriceAdjustment,BuyPriceAdjustment,ReplacementPrice,ReplacementPriceReferenceVolume,TotalAcceptedOfferVolume,TotalAcceptedBidVolume,TotalAdjustmentSellVolume,TotalAdjustmentBuyVolume,TotalSystemTaggedAcceptedOfferVolume,TotalSystemTaggedAcceptedBidVolume,TotalSystemTaggedAdjustmentSellVolume,TotalSystemTaggedAdjustmentBuyVolume
2025-11-03,27,2025-11-03T13:00:00Z,2025-11-04T13:44:50Z,55.030000000000001137,55.030000000000001137,False,N,0.000000000000000000,-7.572414259259259595,0.00,0.00,55.030000000000001137,0.000000000000000000,2611.510898518518388300,-2619.035613551587175607,0.000000000000000000,0.000000000000000000,2611.510898518518388300,-2618.035613551587175607,,
2025-11-03,28,2025-11-03T13:30:00Z,2025-11-04T14:14:48Z,89.712612449346636367,89.712612449346636367,False,P,0.000000000000000000,68.886680688161376906,0.00,0.00,,,2571.599499484457737708,-2502.501562820436447510,0.000000000000000000,0.000000000000000000,2570.599499484457737708,-2502.501562820436447510,,
2025-11-03,29,2025-11-03T14:00:00Z,2025-11-04T14:45:13Z,38.560000000000002274,38.560000000000002274,False,N,0.000000000000000000,-132.481102431645695106,0.00,0.00,38.560000000000002274,0.179600694444444431,2385.544053716003872978,-2517.740114169861044502,0.000000000000000000,0.000000000000000000,2385.544053716003872978,-2516.740114169861044502,,
2025-11-03,30,2025-11-03T14:30:00Z,2025-11-04T15:14:41Z,20.429568010430561031,20.429568010430561031,False,N,0.000000000000000000,-99.689319876512669794,0.00,0.00,23.303791451388889300,1.000000000000000000,2509.035420053844518407,-2608.763424169441805134,0.000000000000000000,0.000000000000000000,2509.035420053844518407,-2607.763424169441805134,,
2025-11-03,31,2025-11-03T15:00:00Z,2025-11-04T15:44:38Z,15.850368865621121017,15.850368865621121017,False,N,0.000000000000000000,-504.548616455742887865,0.00,0.00,19.185101916666667421,1.000000000000000000,2313.245010512286171434,-2818.086726529809311614,0.000000000000000000,0.000000000000000000,2313.245010512286171434,-2817.086726529809311614,,
2025-11-03,32,2025-11-03T15:30:00Z,2025-11-04T16:14:45Z,-15.000000000000000000,-15.000000000000000000,False,N,0.000000000000000000,-386.487223285232175840,0.00,0.00,,,2527.522261835190874990,-2914.184485090787802619,0.000000000000000000,0.000000000000000000,2527.522261835190874990,-2913.184485090787802619,,
2025-11-03,33,2025-11-03T16:00:00Z,2025-11-04T16:44:35Z,20.649999999999998579,20.649999999999998579,False,N,0.000000000000000000,-198.949872015864258401,0.00,0.00,20.649999999999998579,1.000000000000000000,2763.218881406593482097,-2962.291059368805235863,0.000000000000000000,0.000000000000000000,2763.218881406593482097,-2961.291059368805235863,,
2025-11-03,34,2025-11-03T16:30:00Z,2025-11-04T17:14:36Z,72.829999999999998295,72.829999999999998295,False,N,0.000000000000000000,-50.999792142691660501,0.00,0.00,72.829999999999998295,0.000000000000000000,3027.591318940655582992,-3078.069357143230263318,0.000000000000000000,0.000000000000000000,3027.591318940655582992,-3077.069357143230263318,,
2025-11-03,35,2025-11-03T17:00:00Z,2025-11-04T17:44:47Z,97.000000000000000000,97.000000000000000000,False,P,0.000000000000000000,279.667393287325069196,0.00,0.00,,,3441.344161342880852317,-3161.772879291598655982,0.000000000000000000,0.000000000000000000,3440.344161342880852317,-3161.772879291598655982,,
2025-11-03,36,2025-11-03T17:30:00Z,2025-11-04T18:14:37Z,109.989999999999994884,109.989999999999994884,False,P,0.000000000000000000,298.226371388888878755,0.00,0.00,,,3432.618038055555643950,-3134.876370555555695319,0.000000000000000000,0.000000000000000000,3431.618038055555643950,-3134.876370555555695319,,
