settlementDate,settlementPeriod,startTime,createdDateTime,systemSellPrice,systemBuyPrice,bsadDefaulted,priceDerivationCode,reserveScarcityPrice,netImbalanceVolume,sellPriceAdjustment,buyPriceAdjustment,replacementPrice,replacementPriceReferenceVolume,totalAcceptedOfferVolume,totalAcceptedBidVolume,totalAdjustmentSellVolume,totalAdjustmentBuyVolume,totalSystemTaggedAcceptedOfferVolume,totalSystemTaggedAcceptedBidVolume,totalSystemTaggedAdjustmentSellVolume,totalSystemTaggedAdjustmentBuyVolume,SettlementDate,SettlementPeriod
2025-09-15,48,2025-09-15T22:30:00Z,2025-09-16T23:14:40Z,-5.33,-5.33,False,N,0.0,-355.8845156439394,0.0,0.0,,,1085.2982143939394,-1516.2928480248918,-300.0,375.0,1085.2982143939394,-1515.2928480248918,-300.0,375.0,2025-09-15,48
2025-09-16,1,2025-09-15T23:00:00Z,2025-09-16T23:44:34Z,-11.35,-11.35,False,N,0.0,-666.7030009630647,0.0,0.0,,,1088.8399038980465,-1430.9256200106838,-700.0,375.0,1088.8399038980465,-1429.9256200106838,-700.0,375.0,2025-09-16,1
2025-09-16,2,2025-09-15T23:30:00Z,2025-09-17T00:14:42Z,-7.6,-7.6,False,N,0.0,-352.5498788888889,0.0,0.0,,,1094.5906566666667,-1122.6045455555557,-700.0,375.0,1094.5906566666667,-1122.6045455555557,-699.0,375.0,2025-09-16,2
2025-09-16,3,2025-09-16T00:00:00Z,2025-09-17T00:44:35Z,-9.67,-9.67,False,N,0.0,-427.46254833333336,0.0,0.0,,,1100.822,-1203.4720205555554,-700.0,375.0,1100.822,-1203.4720205555554,-699.0,375.0,2025-09-16,3
2025-09-16,4,2025-09-16T00:30:00Z,2025-09-17T01:14:38Z,-7.78,-7.78,False,N,0.0,-333.13812184397165,0.0,0.0,,,1114.6868794326242,-1123.2166679432623,-700.0,375.0,1114.6868794326242,-1123.2166679432623,-699.0,375.0,2025-09-16,4
2025-09-16,5,2025-09-16T01:00:00Z,2025-09-17T01:44:34Z,-17.35,-17.35,False,N,0.0,-315.67020887706855,0.0,0.0,,,1162.9381205673758,-1053.6583294444445,-800.0,375.0,1162.9381205673758,-1052.6583294444445,-800.0,375.0,2025-09-16,5
2025-09-16,6,2025-09-16T01:30:00Z,2025-09-17T02:16:16Z,-17.35,-17.35,False,N,0.0,-177.125,0.0,0.0,,,1261.125,-1013.1333333333332,-800.0,375.0,1261.125,-1012.1333333333332,-800.0,375.0,2025-09-16,6
2025-09-16,7,2025-09-16T02:00:00Z,2025-09-17T02:44:37Z,-17.35,-17.35,False,N,0.0,-408.6697473611111,0.0,0.0,,,1239.6833334722223,-1073.1061111111112,-950.0,375.0,1239.6833334722223,-1072.1061111111112,-950.0,375.0,2025-09-16,7
2025-09-16,8,2025-09-16T02:30:00Z,2025-09-17T03:14:39Z,-17.35,-17.35,False,N,0.0,-320.21510666666666,0.0,0.0,,,1383.7747002777778,-1128.951927361111,-950.0,375.0,1383.7747002777778,-1127.951927361111,-950.0,375.0,2025-09-16,8
2025-09-16,9,2025-09-16T03:00:00Z,2025-09-17T03:44:33Z,-14.19,-14.19,False,N,0.0,-53.697777916666666,0.0,0.0,,,1487.6861072222223,-1066.3033295833334,-850.0,375.0,1487.6861072222223,-1066.3033295833334,-849.0,375.0,2025-09-16,9
2025-09-16,10,2025-09-16T03:30:00Z,2025-09-17T04:14:32Z,-14.19,-14.19,False,N,0.0,-89.88351814814814,0.0,0.0,,,1481.2647227314817,-1095.8687440277777,-850.0,375.0,1481.2647227314817,-1095.8687440277777,-849.0,375.0,2025-09-16,10
2025-09-16,11,2025-09-16T04:00:00Z,2025-09-17T04:44:30Z,0.88,0.88,False,N,0.0,-28.102087222222224,0.0,0.0,,,1208.875,-1212.0104205555556,-400.0,375.0,1208.875,-1212.0104205555556,-399.0,375.0,2025-09-16,11
2025-09-16,12,2025-09-16T04:30:00Z,2025-09-17T05:14:34Z,-11.35,-11.35,False,N,0.0,-257.1094448611111,0.0,0.0,,,1191.7791666666667,-1423.83333375,-400.0,375.0,1191.7791666666667,-1422.83333375,-400.0,375.0,2025-09-16,12
2025-09-16,13,2025-09-16T05:00:00Z,2025-09-17T05:44:30Z,24.73,24.73,False,N,0.0,-47.14047619047619,0.0,0.0,,,1015.7202478532396,-1437.475,0.0,375.0,1015.7202478532396,-1436.475,,375.0,2025-09-16,13
2025-09-16,14,2025-09-16T05:30:00Z,2025-09-17T06:14:31Z,24.73,24.73,False,N,0.0,-19.4499385486599,0.0,0.0,,,1159.5579168680067,-1554.415414265873,0.0,375.0,1159.5579168680067,-1553.415414265873,,375.0,2025-09-16,14
2025-09-16,15,2025-09-16T06:00:00Z,2025-09-17T06:44:41Z,31.44,31.44,False,N,0.0,-341.0684859183364,0.0,0.0,31.44,0.0,1628.129984260235,-1701.3552469444444,-450.0,182.602,1628.129984260235,-1700.3552469444444,-450.0,182.602,2025-09-16,15
2025-09-16,16,2025-09-16T06:30:00Z,2025-09-17T07:14:38Z,105.0,105.0,False,P,0.0,101.12031102623516,0.0,0.0,,,2187.1045992320005,-1889.580027219645,-450.0,253.989,2186.1045992320005,-1889.580027219645,-450.0,253.989,2025-09-16,16
2025-09-16,17,2025-09-16T07:00:00Z,2025-09-17T07:44:36Z,63.34,63.34,False,P,0.0,30.87163683388426,0.0,0.0,,,2330.8309701672174,-1832.194873336155,-475.0,7.259,2329.8309701672174,-1832.194873336155,-475.0,7.259,2025-09-16,17
2025-09-16,18,2025-09-16T07:30:00Z,2025-09-17T08:14:38Z,48.05,48.05,False,P,0.0,6.980904772079772,0.0,0.0,,,2313.0043551887466,-1870.0881879166664,-475.0,38.95,2312.0043551887466,-1870.0881879166664,-475.0,38.95,2025-09-16,18
2025-09-16,19,2025-09-16T08:00:00Z,2025-09-17T08:44:31Z,-17.35,-17.35,False,N,0.0,-318.1882055555556,0.0,0.0,,,1821.349276111111,-1744.1496332539682,-475.0,80.117,1821.349276111111,-1743.1496332539682,-475.0,80.117,2025-09-16,19
2025-09-16,20,2025-09-16T08:30:00Z,2025-09-17T09:14:33Z,-13.767373191489083,-13.767373191489083,False,N,0.0,-414.35662083333335,0.0,0.0,-13.406,1.0,1805.4810786111111,-1744.6721731578948,-475.0,0.0,1805.4810786111111,-1744.0073447772486,-474.6648283806461,,2025-09-16,20
2025-09-16,21,2025-09-16T09:00:00Z,2025-09-17T09:44:36Z,-9.290044444444444,-9.290044444444444,False,N,0.0,-186.99419157407408,0.0,0.0,,,2045.6891417592592,-1798.4484014814814,-450.0,15.9,2045.6891417592592,-1798.4484014814814,-449.0,15.9,2025-09-16,21
2025-09-16,22,2025-09-16T09:30:00Z,2025-09-17T10:14:46Z,7.67,7.67,False,N,0.0,-315.3176303929271,0.0,0.0,7.67,0.0,1951.6567129404064,-1816.8936731735607,-450.0,0.0,1951.6567129404064,-1816.8096309334649,-449.084042240096,,2025-09-16,22
2025-09-16,23,2025-09-16T10:00:00Z,2025-09-17T10:44:42Z,-11.64,-11.64,False,N,0.0,-305.00263664141414,0.0,0.0,,,2011.2140300252524,-1816.0636233531743,-500.0,0.0,2011.2140300252524,-1816.0636233531743,-499.0,,2025-09-16,23
2025-09-16,24,2025-09-16T10:30:00Z,2025-09-17T11:14:39Z,3.16,3.16,False,N,0.0,-21.029334239631336,0.0,0.0,3.16,0.0,2277.284094232591,-1798.3710426157454,-500.0,0.0,2277.284094232591,-1797.3710426157454,-500.0,,2025-09-16,24
2025-09-16,25,2025-09-16T11:00:00Z,2025-09-17T11:44:37Z,-2.53,-2.53,False,N,0.0,-94.46961400793651,0.0,0.0,,,2271.846390436508,-1863.2540461111112,-525.0,22.267,2271.846390436508,-1863.2540461111112,-524.0,22.267,2025-09-16,25
2025-09-16,26,2025-09-16T11:30:00Z,2025-09-17T12:14:42Z,9.72,9.72,False,N,0.0,-85.67852019423559,0.0,0.0,9.72,0.0,2315.8884798057643,-1895.8517170760235,-525.0,19.333,2315.8884798057643,-1895.8517170760235,-524.0,19.333,2025-09-16,26
2025-09-16,27,2025-09-16T12:00:00Z,2025-09-17T12:45:06Z,62.0,62.0,False,P,0.0,185.5765137037037,0.0,0.0,,,2347.552102989418,-1862.6276649338624,-375.0,74.717,2346.552102989418,-1862.6276649338624,-375.0,74.717,2025-09-16,27
2025-09-16,28,2025-09-16T12:30:00Z,2025-09-17T13:14:42Z,42.92,42.92,False,P,0.0,26.4984746290532,0.0,0.0,,,2162.250405690561,-1804.19406639162,-375.0,43.717,2161.250405690561,-1804.19406639162,-375.0,43.717,2025-09-16,28
2025-09-16,29,2025-09-16T13:00:00Z,2025-09-17T13:44:44Z,7.75,7.75,False,N,0.0,-186.561521579702,0.0,0.0,7.75,1.0,1729.4449466147423,-1671.116887309187,-250.0,5.05,1729.4449466147423,-1670.2319058964245,-249.88498141276256,5.05,2025-09-16,29
2025-09-16,30,2025-09-16T13:30:00Z,2025-09-17T14:14:40Z,13.37,13.37,False,N,0.0,-404.74444057415104,0.0,0.0,13.37,0.0,1567.461993870293,-1722.2176440001044,-250.0,0.0,1567.461993870293,-1721.7882990046464,-249.4293449954581,,2025-09-16,30
2025-09-16,31,2025-09-16T14:00:00Z,2025-09-17T14:44:40Z,26.57,26.57,False,N,0.0,-429.3995352407408,0.0,0.0,26.57,0.0,1474.635742537037,-1579.0803171997354,-325.0,0.0,1474.635742537037,-1578.0803171997354,-325.0,,2025-09-16,31
2025-09-16,32,2025-09-16T14:30:00Z,2025-09-17T15:14:33Z,84.15,84.15,False,N,0.0,-630.7351109715106,0.0,0.0,84.15,0.3154756944444444,1261.2230127784894,-1566.99362875,-325.0,0.0,1261.2230127784894,-1565.99362875,-325.0,,2025-09-16,32
2025-09-16,33,2025-09-16T15:00:00Z,2025-09-17T15:44:30Z,43.72,43.72,False,N,0.0,-610.5268791602663,0.0,0.0,43.72,0.0,1337.6908986175115,-1548.2344444444443,-400.0,0.0,1337.6908986175115,-1547.8896162536696,-399.3448281907749,,2025-09-16,33
2025-09-16,34,2025-09-16T15:30:00Z,2025-09-17T16:14:46Z,60.84,60.84,False,N,0.0,-422.7878342064841,0.0,0.0,60.84,0.0,1433.0210546824048,-1455.713472415409,-400.0,0.0,1433.0210546824048,-1455.6595734326029,-399.053898982806,,2025-09-16,34
2025-09-16,35,2025-09-16T16:00:00Z,2025-09-17T16:44:30Z,53.9,53.9,False,N,0.0,-894.0641358553792,0.0,0.0,53.9,1.0,1139.0984197001765,-1660.793888888889,-375.0,2.323,1139.0984197001765,-1660.2505159340787,-374.54337295481,2.323,2025-09-16,35
2025-09-16,36,2025-09-16T16:30:00Z,2025-09-17T17:14:33Z,32.0,32.0,False,N,0.0,-588.9350931846415,0.0,0.0,32.0,1.0,1201.7485179264695,-1542.8482118055556,-375.0,127.0,1201.7485179264695,-1541.8482118055556,-375.0,127.0,2025-09-16,36
2025-09-16,37,2025-09-16T17:00:00Z,2025-09-17T17:44:25Z,52.05,52.05,False,N,0.0,-277.0809375992063,0.0,0.0,52.05,1.0,1208.0360385912695,-1365.694836527778,-250.0,130.841,1208.0360385912695,-1365.5944253403677,-249.1004111874101,130.841,2025-09-16,37
2025-09-16,38,2025-09-16T17:30:00Z,2025-09-17T18:14:32Z,120.0,120.0,False,P,0.0006,308.14254489557226,0.0,0.0,,,1711.1731178122388,-1319.4375412730492,-250.0,166.5,1710.1731178122388,-1319.4375412730492,-250.0,166.5,2025-09-16,38
2025-09-16,39,2025-09-16T18:00:00Z,2025-09-17T18:44:33Z,122.0,122.0,False,P,0.0012,133.597743234543,0.0,0.0,,,1500.641322115005,-1268.0567437776888,-225.0,126.226,1499.641322115005,-1268.0567437776888,-225.0,126.226,2025-09-16,39
2025-09-16,40,2025-09-16T18:30:00Z,2025-09-17T19:14:31Z,114.0,114.0,False,P,0.0024,47.13634686868687,0.0,0.0,,,1213.852249090909,-1127.8402355555556,-225.0,186.091,1213.852249090909,-1127.8402355555556,-225.0,185.091,2025-09-16,40
2025-09-16,41,2025-09-16T19:00:00Z,2025-09-17T19:44:34Z,91.37,91.37,False,N,0.003,-160.9680303030303,0.0,0.0,,,877.3369696969697,-981.9083333333332,-200.0,143.62,877.3369696969697,-981.9083333333332,-199.0,143.62,2025-09-16,41
2025-09-16,42,2025-09-16T19:30:00Z,2025-09-17T20:14:32Z,59.00201251815274,59.00201251815274,False,N,0.0006,-163.51000916666666,0.0,0.0,59.0446425,1.0,931.5472222222222,-895.2988980555556,-200.0,0.0,931.5472222222222,-894.2988980555556,-200.0,,2025-09-16,42
2025-09-16,43,2025-09-16T20:00:00Z,2025-09-17T20:44:31Z,60.0,60.0,False,N,0.0006,-372.1067037972085,0.0,0.0,,,636.2756785440613,-783.3823823412698,-225.0,0.0,636.2756785440613,-782.3823823412698,-225.0,,2025-09-16,43
2025-09-16,44,2025-09-16T20:30:00Z,2025-09-17T21:14:32Z,60.5,60.5,False,N,0.0,-364.5938273896601,0.0,0.0,,,688.3543103448276,-827.9731377344878,-225.0,0.0,688.3543103448276,-826.9731377344878,-225.0,,2025-09-16,44
2025-09-16,45,2025-09-16T21:00:00Z,2025-09-17T21:44:36Z,111.0,111.0,False,P,0.0,14.38336270959596,0.0,0.0,,,974.7823799444444,-735.5825085143395,-225.0,0.0,973.7823799444444,-735.5825085143395,-225.0,,2025-09-16,45
2025-09-16,46,2025-09-16T21:30:00Z,2025-09-17T22:14:30Z,74.45,74.45,False,N,0.0,-40.29452693602693,0.0,0.0,,,977.8324830176769,-793.3159043981482,-225.0,0.0,977.8324830176769,-793.3159043981482,-224.0,,2025-09-16,46
2025-09-16,47,2025-09-16T22:00:00Z,2025-09-17T22:44:31Z,104.0,104.0,False,P,0.0,138.58322156565657,0.0,0.0,,,1168.2865551767677,-779.8341016666667,-250.0,0.0,1167.2865551767677,-779.8341016666667,-250.0,,2025-09-16,47
2025-09-16,48,2025-09-16T22:30:00Z,2025-09-17T23:14:33Z,85.68,85.68,False,P,0.0,100.53353994708996,0.0,0.0,85.68,0.0,1154.0359805555556,-803.7416683862434,-250.0,0.0,1153.0359805555556,-803.7416683862434,-250.0,,2025-09-16,48
2025-09-17,1,2025-09-16T23:00:00Z,2025-09-17T23:44:26Z,76.01,76.01,False,P,0.0,117.34204268097643,0.0,0.0,76.01,0.0,1154.0009288383835,-561.9416695412458,-475.0,0.0,1153.0009288383835,-561.9416695412458,-475.0,,2025-09-17,1
2025-09-17,2,2025-09-16T23:30:00Z,2025-09-18T00:14:40Z,74.24,74.24,False,P,0.0,54.02894694444444,0.0,0.0,74.24,0.0,1084.237724861111,-555.3127197222223,-475.0,0.0,1083.237724861111,-555.3127197222223,-475.0,,2025-09-17,2
2025-09-17,3,2025-09-17T00:00:00Z,2025-09-18T00:44:38Z,69.31,69.31,False,P,0.0,151.5833326388889,0.0,0.0,69.31,0.0,986.5,-235.0416673611111,-600.0,0.0,985.5,-235.0416673611111,-600.0,,2025-09-17,3
2025-09-17,4,2025-09-17T00:30:00Z,2025-09-18T01:14:36Z,68.11,68.11,False,P,0.0,120.66666666666669,0.0,0.0,68.11,0.0,986.50000125,-265.9166666666667,-600.0,0.0,985.50000125,-265.9166666666667,-600.0,,2025-09-17,4
2025-09-17,5,2025-09-17T01:00:00Z,2025-09-18T01:44:32Z,69.23,69.23,False,P,0.0,255.91333333333333,0.0,0.0,69.23,0.0,987.2666686111112,-206.66166666666663,-525.0,0.0,986.2666686111112,-206.66166666666663,-525.0,,2025-09-17,5
2025-09-17,6,2025-09-17T01:30:00Z,2025-09-18T02:15:39Z,68.92,68.92,False,P,0.0,205.35761875,0.0,0.0,68.92,0.0,1036.4166666666667,-306.11333680555555,-525.0,0.0,1035.4166666666667,-306.11333680555555,-525.0,,2025-09-17,6
2025-09-17,7,2025-09-17T02:00:00Z,2025-09-18T02:44:32Z,102.95,102.95,False,P,0.0,181.8798451388889,0.0,0.0,,,1078.371524861111,-396.71318958333336,-500.0,0.0,1077.371524861111,-396.71318958333336,-500.0,,2025-09-17,7
2025-09-17,8,2025-09-17T02:30:00Z,2025-09-18T03:14:46Z,50.5,50.5,False,N,0.0,-66.9677538888889,0.0,0.0,,,1081.3591427777778,-648.3959483333333,-500.0,0.0,1081.3591427777778,-647.3959483333333,-500.0,,2025-09-17,8
2025-09-17,9,2025-09-17T03:00:00Z,2025-09-18T03:44:31Z,50.12,50.12,False,N,0.0,-7.027772638888889,0.0,0.0,,,1128.888888888889,-636.0749948611111,-500.0,0.0,1128.888888888889,-635.0749948611111,-500.0,,2025-09-17,9
2025-09-17,10,2025-09-17T03:30:00Z,2025-09-18T04:14:37Z,48.54,48.54,False,N,0.0,-32.62020486111111,0.0,0.0,,,1121.6841327777777,-654.3924690277778,-500.0,0.0,1121.6841327777777,-653.3924690277778,-500.0,,2025-09-17,10
2025-09-17,11,2025-09-17T04:00:00Z,2025-09-18T04:44:45Z,47.9,47.9,False,N,0.0,-161.11200930555557,0.0,0.0,,,999.9919658333332,-911.1900193055556,-250.0,0.0,999.9919658333332,-911.1900193055556,-249.0,,2025-09-17,11
2025-09-17,12,2025-09-17T04:30:00Z,2025-09-18T05:14:29Z,42.23,42.23,False,N,0.0,-310.74259195949645,0.0,0.0,,,789.8500113333333,-850.8787405706075,-250.0,0.0,789.8500113333333,-850.8787405706075,-249.0,,2025-09-17,12
2025-09-17,13,2025-09-17T05:00:00Z,2025-09-18T05:44:34Z,102.32000042401862,102.32000042401862,False,P,0.0,12.00430580775105,0.0,0.0,,,685.2183352528607,-673.4590313262696,0.0,0.0,684.2183352528607,-673.4590313262696,,,2025-09-17,13
2025-09-17,14,2025-09-17T05:30:00Z,2025-09-18T06:14:43Z,114.98694587286826,114.98694587286826,False,P,0.0,194.3901180939833,0.0,0.0,114.49825,1.0,535.0030797101449,-340.5814407828283,0.0,0.0,534.0030797101449,-340.5814407828283,,,2025-09-17,14
2025-09-17,15,2025-09-17T06:00:00Z,2025-09-18T06:44:43Z,113.75,113.75,False,P,0.0,416.54155555555553,0.0,0.0,,,618.7705555555556,-270.4916666666667,0.0,68.131,617.7705555555556,-270.4916666666667,,68.131,2025-09-17,15
2025-09-17,16,2025-09-17T06:30:00Z,2025-09-18T07:14:38Z,121.0,121.0,False,P,0.0,938.2527744444444,0.0,0.0,,,1110.7710319444443,-469.4115908333333,0.0,297.0,1110.7710319444443,-469.4115908333333,,296.0,2025-09-17,16
2025-09-17,17,2025-09-17T07:00:00Z,2025-09-18T07:44:38Z,123.5,123.5,False,P,0.0,745.8074894444444,0.0,0.0,,,1092.966933888889,-414.2006838888889,-125.0,191.975,1092.966933888889,-414.2006838888889,-125.0,190.975,2025-09-17,17
2025-09-17,18,2025-09-17T07:30:00Z,2025-09-18T08:14:33Z,115.0,115.0,False,P,0.0,630.9710255140693,0.0,0.0,,,1071.8079902362915,-363.6125305555556,-125.0,47.827,1071.539519639883,-363.6125305555556,-125.0,47.09547059640835,2025-09-17,18
2025-09-17,19,2025-09-17T08:00:00Z,2025-09-18T08:44:32Z,110.0,110.0,False,P,0.0,251.03422672077923,0.0,0.0,,,1053.4210154707791,-552.4821818055556,-250.0,0.0,1052.4210154707791,-552.4821818055556,-250.0,,2025-09-17,19
2025-09-17,20,2025-09-17T08:30:00Z,2025-09-18T09:14:31Z,98.1602787456446,98.1602787456446,False,P,0.0,0.0714690782828282,0.0,0.0,,,1047.9449138888888,-856.9649452525252,-250.0,59.233,1047.9449138888888,-856.9649452525252,-250.0,59.16153092171717,2025-09-17,20
2025-09-17,21,2025-09-17T09:00:00Z,2025-09-18T09:44:42Z,34.53,34.53,False,N,0.0,-177.384625859961,0.0,0.0,,,1079.850408988524,-986.0359616932944,-350.0,78.917,1079.850408988524,-985.0359616932944,-350.0,78.917,2025-09-17,21
2025-09-17,22,2025-09-17T09:30:00Z,2025-09-18T10:14:31Z,31.36,31.36,False,N,0.0,-292.78108671984114,0.0,0.0,,,1326.5912889489634,-1329.399256767572,-350.0,60.25,1326.5912889489634,-1329.399256767572,-349.0,60.25,2025-09-17,22
2025-09-17,23,2025-09-17T10:00:00Z,2025-09-18T10:44:33Z,22.91,22.91,False,N,0.0,-66.27147285353536,0.0,0.0,,,1788.1119618686869,-1565.7565680035395,-400.0,111.424,1788.1119618686869,-1564.7565680035395,-400.0,111.424,2025-09-17,23
2025-09-17,24,2025-09-17T10:30:00Z,2025-09-18T11:14:33Z,34.33,34.33,False,N,0.0,-108.43438017857144,0.0,0.0,34.33,0.0,1718.0368884325396,-1467.9329616666666,-400.0,40.992,1718.0368884325396,-1467.4804606555865,-399.4525010110803,40.992,2025-09-17,24
2025-09-17,25,2025-09-17T11:00:00Z,2025-09-18T11:44:38Z,18.44,18.44,False,N,0.0,-69.93004508333334,0.0,0.0,,,1737.499689951389,-1505.417755487436,-350.0,47.983,1737.499689951389,-1505.417755487436,-349.0,47.983,2025-09-17,25
2025-09-17,26,2025-09-17T11:30:00Z,2025-09-18T12:14:32Z,31.94,31.94,False,N,0.0,-249.4052074537037,0.0,0.0,31.94,0.0,1760.576348101852,-1672.6441262962962,-350.0,13.039,1760.576348101852,-1672.5522869650829,-349.09183933121346,13.039,2025-09-17,26
2025-09-17,27,2025-09-17T12:00:00Z,2025-09-18T12:46:27Z,30.91,30.91,False,N,0.0,-49.32342053921569,0.0,0.0,30.91,0.0,1929.4356905718955,-1580.15023125,-450.0,51.327,1929.4356905718955,-1580.15023125,-449.0,51.327,2025-09-17,27
2025-09-17,28,2025-09-17T12:30:00Z,2025-09-18T13:14:31Z,4.0,4.0,False,N,0.0,-351.86795983776847,0.0,0.0,,,1710.8995987336602,-1612.572946825397,-450.0,0.0,1710.8995987336602,-1612.572946825397,-449.0,,2025-09-17,28
2025-09-17,29,2025-09-17T13:00:00Z,2025-09-18T13:44:41Z,-1.0,-1.0,False,N,0.0,-484.1220288103411,0.0,0.0,,,1581.0595808821192,-1615.6031447528014,-450.0,0.0,1581.0595808821192,-1614.6031447528014,-450.0,,2025-09-17,29
2025-09-17,30,2025-09-17T13:30:00Z,2025-09-18T14:14:32Z,21.49,21.49,False,N,0.0,-499.1704799099416,0.0,0.0,21.49,0.0,1455.1239645345029,-1504.3128074730994,-450.0,0.0,1455.1239645345029,-1504.0740704389475,-449.238737034152,,2025-09-17,30
2025-09-17,31,2025-09-17T14:00:00Z,2025-09-18T14:44:27Z,29.55,29.55,False,N,0.0,-455.99119061949744,0.0,0.0,29.55,0.0,1215.8143649360582,-1671.7483085620916,0.0,0.0,1215.8143649360582,-1670.7483085620916,,,2025-09-17,31
2025-09-17,32,2025-09-17T14:30:00Z,2025-09-18T15:14:39Z,35.08,35.08,False,N,0.0,-569.3643144243622,0.0,0.0,35.08,0.0,1269.3423522423043,-1838.631910753968,0.0,0.0,1269.3423522423043,-1837.631910753968,,,2025-09-17,32
2025-09-17,33,2025-09-17T15:00:00Z,2025-09-18T15:44:43Z,33.27,33.27,False,N,0.0,-864.6457754761905,0.0,0.0,33.27,0.0,1284.8361927777778,-1850.0073832539683,-300.0,0.717,1284.8361927777778,-1849.354346147339,-299.65303710662926,0.717,2025-09-17,33
2025-09-17,34,2025-09-17T15:30:00Z,2025-09-18T16:14:32Z,42.92,42.92,False,N,0.0,-621.172651590346,0.0,0.0,42.92,0.0,1430.6751579491488,-1756.9876087919922,-300.0,5.206,1430.6751579491488,-1756.4705663066734,-299.5170424853188,5.206,2025-09-17,34
2025-09-17,35,2025-09-17T16:00:00Z,2025-09-18T16:44:31Z,62.08,62.08,False,N,0.0,-180.78316666666663,0.0,0.0,62.08,0.0,1848.4958333333327,-1768.1166666666666,-300.0,39.196,1848.4958333333327,-1768.1166666666666,-299.0,39.196,2025-09-17,35
2025-09-17,36,2025-09-17T16:30:00Z,2025-09-18T17:14:37Z,90.38690518006038,90.38690518006038,False,N,0.0,-35.47902215740741,0.0,0.0,90.62833333333332,1.0,1983.011311175926,-1734.1168667314814,-311.44,27.233,1983.011311175926,-1733.2835333981482,-311.2733333333333,27.233,2025-09-17,36
2025-09-17,37,2025-09-17T17:00:00Z,2025-09-18T17:44:29Z,48.54,48.54,False,N,0.0,-37.288465303135744,0.0,0.0,,,1915.2346871968643,-2022.701139445502,-11.44,81.172,1915.2346871968643,-2021.701139445502,-11.44,81.172,2025-09-17,37
2025-09-17,38,2025-09-17T17:30:00Z,2025-09-18T18:14:38Z,88.78,88.78,False,N,0.0,-115.52898072751324,0.0,0.0,88.78,0.0,2012.5295658171,-2201.7768650916214,-11.44,85.174,2012.5295658171,-2200.7768650916214,-11.44,85.174,2025-09-17,38
2025-09-17,39,2025-09-17T18:00:00Z,2025-09-18T18:44:39Z,113.8,113.8,False,P,0.0,143.03926233516484,0.0,0.0,,,2132.542953004104,-2184.662076762821,-11.44,207.0,2131.542953004104,-2184.662076762821,-11.44,207.0,2025-09-17,39
2025-09-17,40,2025-09-17T18:30:00Z,2025-09-18T19:14:37Z,113.8,113.8,False,P,0.0,161.14376509920635,0.0,0.0,,,2192.4285585714288,-2197.4415514102566,-11.44,177.667,2191.4285585714288,-2197.4415514102566,-11.44,177.667,2025-09-17,40
2025-09-17,41,2025-09-17T19:00:00Z,2025-09-18T19:44:36Z,110.0,110.0,False,P,0.0,167.83334566468255,0.0,0.0,,,2198.68030469246,-2185.79332686807,-11.44,166.5,2198.648046627944,-2185.79332686807,-11.44,165.53225806451613,2025-09-17,41
2025-09-17,42,2025-09-17T19:30:00Z,2025-09-18T20:14:33Z,106.0,106.0,False,P,0.0,200.42707966588856,0.0,0.0,,,2203.157683951603,-2153.632938093599,-11.44,162.409,2202.157683951603,-2153.632938093599,-11.44,162.409,2025-09-17,42
2025-09-17,43,2025-09-17T20:00:00Z,2025-09-18T20:44:34Z,111.0,111.0,False,P,0.0,320.5125977124183,0.0,0.0,,,2467.607042156863,-2272.156318803419,-11.44,136.5,2467.607042156863,-2272.156318803419,-11.44,135.5,2025-09-17,43
2025-09-17,44,2025-09-17T20:30:00Z,2025-09-18T21:14:40Z,106.0,106.0,False,P,0.0,9.255379651960784,0.0,0.0,,,2285.4697129852943,-2320.4857095784314,-11.44,56.244,2284.4697129852943,-2320.4857095784314,-11.44,56.244,2025-09-17,44
2025-09-17,45,2025-09-17T21:00:00Z,2025-09-18T21:44:43Z,50.63,50.63,False,N,0.0,-56.75555555555555,0.0,0.0,50.63,0.0,2521.8830555555555,-2567.0594444444446,-11.44,0.0,2521.8830555555555,-2566.0594444444446,-11.44,,2025-09-17,45
2025-09-17,46,2025-09-17T21:30:00Z,2025-09-18T22:14:38Z,15.0,15.0,False,N,0.0,-58.448542783873215,0.0,0.0,15.0,1.0,2587.47479054946,-2634.2712051262624,-11.44,0.0,2587.47479054946,-2633.2712051262624,-11.44,,2025-09-17,46
2025-09-17,47,2025-09-17T22:00:00Z,2025-09-18T22:44:35Z,1.62,1.62,False,N,0.0,-200.26011480363985,0.0,0.0,1.62,1.0,2343.979885057471,-2532.6583331944444,-11.44,0.0,2343.979885057471,-2531.6583331944444,-11.44,,2025-09-17,47
2025-09-17,48,2025-09-17T22:30:00Z,2025-09-18T23:14:35Z,90.0,90.0,False,P,0.0,56.35338948686371,0.0,0.0,,,2437.608389486864,-2369.2950219444447,-11.44,0.0,2436.608389486864,-2369.2950219444447,-11.44,,2025-09-17,48
2025-09-18,1,2025-09-17T23:00:00Z,2025-09-18T23:44:30Z,90.0,90.0,False,P,0.0,85.92136031746031,0.0,0.0,,,2397.094396428572,-2299.458648935185,-11.44,0.0,2396.094396428572,-2299.458648935185,-11.44,,2025-09-18,1
2025-09-18,2,2025-09-17T23:30:00Z,2025-09-19T00:14:30Z,22.78,22.78,False,N,0.0,-169.51412174437831,0.0,0.0,22.78,0.0,2117.5326960334,-2275.359133969908,-11.44,0.0,2117.5326960334,-2274.359133969908,-11.44,,2025-09-18,2
